age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
25,2,1,4,0,0,1,0,8,3,71,2,0,-1.8,93.075,-47.1,1.365,5099.1,0
23,11,1,1,0,1,0,1,8,3,354,3,0,-1.8,93.075,-47.1,1.365,5099.1,0
47,9,0,3,0,0,0,1,8,3,85,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
44,4,1,2,0,0,0,1,8,3,116,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
56,10,0,4,0,0,1,1,8,3,488,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
33,3,1,0,0,1,1,1,8,3,460,1,0,-1.8,93.075,-47.1,1.365,5099.1,1
24,4,1,4,0,1,0,1,8,3,477,1,0,-1.8,93.075,-47.1,1.365,5099.1,1
28,2,0,4,0,1,0,1,8,3,63,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
36,2,0,4,0,1,0,1,8,3,970,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
58,5,0,0,0,0,0,1,8,3,266,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
49,4,0,2,0,0,0,1,8,3,618,2,0,-1.8,93.075,-47.1,1.365,5099.1,1
41,4,2,2,0,0,0,1,8,3,774,2,1,-1.8,93.075,-47.1,1.365,5099.1,1
51,0,0,3,0,1,1,1,8,3,132,2,0,-1.8,93.075,-47.1,1.365,5099.1,0
28,11,1,1,0,1,0,1,8,3,121,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
45,6,0,4,1,1,0,1,8,3,175,1,0,-1.8,93.075,-47.1,1.365,5099.1,1
49,4,1,4,0,1,0,1,8,3,861,2,0,-1.8,93.075,-47.1,1.365,5099.1,1
49,6,0,4,0,0,1,1,8,3,296,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
49,6,0,4,0,1,0,1,8,3,240,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
29,6,1,1,0,1,0,1,8,3,329,2,1,-1.8,93.075,-47.1,1.365,5099.1,0
59,2,0,1,0,1,0,1,8,3,147,3,1,-1.8,93.075,-47.1,1.365,5099.1,0
33,2,0,1,0,0,0,1,8,3,113,2,1,-1.8,93.075,-47.1,1.365,5099.1,0
48,10,0,4,0,0,0,1,8,3,327,2,0,-1.8,93.075,-47.1,1.365,5099.1,1
40,1,0,0,0,1,0,1,8,3,264,2,1,-1.8,93.075,-47.1,1.365,5099.1,0
28,2,0,4,0,0,0,1,8,3,115,2,1,-1.8,93.075,-47.1,1.365,5099.1,0
34,4,0,4,0,0,0,1,8,3,82,6,0,-1.8,93.075,-47.1,1.365,5099.1,0
32,3,0,2,1,1,1,1,8,3,127,3,0,-1.8,93.075,-47.1,1.365,5099.1,0
30,2,1,4,0,1,1,0,8,3,874,2,0,-1.8,93.075,-47.1,1.365,5099.1,1
37,8,1,4,0,1,0,0,8,3,44,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
66,7,1,0,0,0,0,0,8,3,56,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
38,2,1,4,0,1,0,1,8,3,510,2,0,-1.8,93.075,-47.1,1.365,5099.1,0
46,2,0,0,0,1,0,1,8,3,513,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
38,5,2,0,1,1,0,1,8,3,189,3,1,-1.8,93.075,-47.1,1.365,5099.1,0
66,7,1,0,0,1,0,1,8,3,416,1,0,-1.8,93.075,-47.1,1.365,5099.1,1
35,1,2,1,0,0,0,1,8,3,301,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
41,6,0,1,0,1,0,1,8,3,243,2,0,-1.8,93.075,-47.1,1.365,5099.1,0
32,3,0,2,1,0,0,1,8,3,140,2,0,-1.8,93.075,-47.1,1.365,5099.1,0
25,3,1,0,0,1,0,1,8,3,109,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
48,10,0,4,0,1,0,1,8,3,126,3,0,-1.8,93.075,-47.1,1.365,5099.1,0
33,3,1,2,0,1,0,1,8,3,652,2,0,-1.8,93.075,-47.1,1.365,5099.1,1
71,5,2,0,0,1,0,0,8,3,96,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
33,4,0,0,0,1,0,1,8,3,144,2,0,-1.8,93.075,-47.1,1.365,5099.1,0
25,11,1,4,0,1,0,1,8,3,92,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
30,2,0,4,0,1,0,1,8,3,475,2,0,-1.8,93.075,-47.1,1.365,5099.1,1
25,11,1,4,0,0,0,1,8,3,236,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
34,4,0,4,0,1,0,1,8,3,193,2,1,-1.8,93.075,-47.1,1.365,5099.1,0
38,2,1,4,0,1,0,1,8,3,645,1,0,-1.8,93.075,-47.1,1.365,5099.1,1
24,2,1,4,0,1,0,1,8,3,342,3,0,-1.8,93.075,-47.1,1.365,5099.1,1
32,3,0,2,1,1,0,1,8,3,73,2,1,-1.8,93.075,-47.1,1.365,5099.1,0
53,4,0,2,0,1,0,1,8,3,301,1,0,-1.8,93.075,-47.1,1.365,5099.1,1
32,2,1,1,0,0,0,1,8,3,1143,1,0,-1.8,93.075,-47.1,1.365,5099.1,1
33,2,1,1,0,0,0,1,8,3,380,3,0,-1.8,93.075,-47.1,1.365,5099.1,1
49,6,0,4,0,1,0,1,8,3,210,3,0,-1.8,93.075,-47.1,1.365,5099.1,0
29,2,1,2,0,0,0,1,8,3,427,3,0,-1.8,93.075,-47.1,1.365,5099.1,1
31,2,1,4,0,1,0,1,8,3,370,3,0,-1.8,93.075,-47.1,1.365,5099.1,1
37,2,0,1,0,0,0,1,8,3,73,3,0,-1.8,93.075,-47.1,1.365,5099.1,0
61,5,2,4,0,0,0,1,8,3,949,2,0,-1.8,93.075,-47.1,1.365,5099.1,1
32,11,0,1,0,1,0,1,8,3,753,1,0,-1.8,93.075,-47.1,1.365,5099.1,1
60,7,0,1,0,1,0,1,8,3,1260,2,1,-1.8,93.075,-47.1,1.365,5099.1,1
60,2,0,2,0,1,0,1,8,3,108,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
56,10,0,4,0,0,0,0,8,3,95,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
32,3,0,2,0,1,0,1,8,3,652,2,0,-1.8,93.075,-47.1,1.365,5099.1,1
35,1,0,1,0,0,0,1,8,3,1034,2,0,-1.8,93.075,-47.1,1.365,5099.1,1
64,2,0,4,0,0,1,0,8,3,766,3,1,-1.8,93.075,-47.1,1.365,5099.1,1
56,10,0,4,0,1,0,1,8,3,266,1,0,-1.8,93.075,-47.1,1.365,5099.1,1
27,11,1,3,1,1,0,1,8,3,35,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
39,1,0,4,0,1,0,1,8,3,369,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
30,2,1,4,0,1,0,1,8,3,502,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
40,8,1,4,1,1,1,1,8,3,509,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
30,2,0,4,0,0,0,1,8,3,132,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
30,11,1,1,0,1,0,0,8,3,136,2,0,-1.8,93.075,-47.1,1.365,5099.1,0
32,11,0,1,0,0,0,1,8,3,567,2,0,-1.8,93.075,-47.1,1.365,5099.1,1
42,1,0,1,0,1,0,1,8,3,501,1,0,-1.8,93.075,-47.1,1.365,5099.1,1
57,5,0,4,0,1,0,1,8,3,374,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
25,9,1,4,0,1,0,0,8,3,712,2,0,-1.8,93.075,-47.1,1.365,5099.1,1
27,2,1,2,0,1,1,0,8,3,117,3,0,-1.8,93.075,-47.1,1.365,5099.1,0
49,2,2,4,0,1,0,1,8,3,347,3,0,-1.8,93.075,-47.1,1.365,5099.1,0
24,11,1,1,0,0,1,1,8,3,157,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
56,10,0,4,0,1,1,1,8,3,259,1,0,-1.8,93.075,-47.1,1.365,5099.1,1
66,7,1,0,0,1,0,1,8,3,1958,11,0,-1.8,93.075,-47.1,1.365,5099.1,0
88,5,2,1,0,1,0,1,0,0,119,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
63,5,0,1,0,1,0,0,0,0,87,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
38,6,0,4,0,0,0,1,0,0,208,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
57,10,0,0,0,1,0,1,0,0,47,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
35,3,1,0,0,1,0,1,0,0,265,2,1,-1.8,92.893,-46.2,1.354,5099.1,1
61,5,0,1,0,1,0,1,0,0,104,5,0,-1.8,92.893,-46.2,1.354,5099.1,0
21,11,1,3,0,1,1,1,0,0,374,2,0,-1.8,92.893,-46.2,1.354,5099.1,1
59,0,0,2,0,0,0,1,0,0,675,2,0,-1.8,92.893,-46.2,1.354,5099.1,1
46,4,0,1,0,0,0,1,0,0,60,5,1,-1.8,92.893,-46.2,1.354,5099.1,0
36,10,0,4,0,0,0,0,0,0,410,4,0,-1.8,92.893,-46.2,1.354,5099.1,1
33,4,0,2,0,1,0,0,0,0,390,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
39,2,0,1,0,1,0,1,0,0,303,3,0,-1.8,92.893,-46.2,1.354,5099.1,1
42,1,0,1,0,0,0,1,0,0,312,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
31,2,1,4,0,1,0,1,0,0,244,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
30,2,1,4,0,1,0,1,0,0,160,4,1,-1.8,92.893,-46.2,1.354,5099.1,0
35,2,1,1,0,1,1,1,0,0,130,1,1,-1.8,92.893,-46.2,1.354,5099.1,0
44,10,1,2,0,0,0,1,0,0,74,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
60,6,0,4,0,1,0,0,0,0,364,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
35,1,0,0,0,0,0,1,0,0,392,2,2,-1.8,92.893,-46.2,1.354,5099.1,1
28,8,1,4,0,1,0,1,0,0,63,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
60,3,0,0,0,1,0,1,0,0,193,1,1,-1.8,92.893,-46.2,1.354,5099.1,1
36,6,0,4,0,1,0,1,0,0,267,1,1,-1.8,92.893,-46.2,1.354,5099.1,1
60,2,0,4,0,1,0,1,0,0,1602,2,0,-1.8,92.893,-46.2,1.354,5099.1,1
31,2,2,4,0,0,0,1,0,0,200,1,1,-1.8,92.893,-46.2,1.354,5099.1,0
26,1,1,1,0,1,0,1,0,0,244,1,0,-1.8,92.893,-46.2,1.354,5099.1,1
30,9,0,2,0,1,0,1,0,0,359,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
49,2,0,4,0,1,1,0,0,0,16,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
58,5,0,4,0,1,0,1,0,0,45,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
30,6,1,4,0,1,1,1,0,0,447,1,0,-1.8,92.893,-46.2,1.354,5099.1,1
31,2,2,4,0,1,0,1,0,0,226,1,0,-1.8,92.893,-46.2,1.354,5099.1,1
81,5,0,0,0,0,0,1,0,0,170,2,1,-1.8,92.893,-46.2,1.354,5099.1,0
39,2,0,1,0,0,0,1,0,0,597,1,0,-1.8,92.893,-46.2,1.354,5099.1,1
41,4,0,3,0,1,1,1,0,0,963,1,2,-1.8,92.893,-46.2,1.354,5099.1,1
30,7,0,1,0,0,0,1,0,0,417,1,1,-1.8,92.893,-46.2,1.354,5099.1,1
39,2,0,1,0,1,0,1,0,0,301,3,1,-1.8,92.893,-46.2,1.354,5099.1,1
35,1,0,0,0,1,0,1,0,0,136,1,1,-1.8,92.893,-46.2,1.354,5099.1,0
36,2,0,1,0,1,0,0,0,0,133,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
65,6,0,4,0,0,0,0,0,0,1076,3,1,-1.8,92.893,-46.2,1.354,5099.1,1
28,2,0,4,0,1,0,1,0,0,643,1,0,-1.8,92.893,-46.2,1.354,5099.1,1
36,3,0,0,0,1,0,0,0,0,47,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
34,1,0,2,0,1,1,1,0,0,275,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
36,7,1,4,0,1,0,1,0,0,251,4,0,-1.8,92.893,-46.2,1.354,5099.1,1
50,3,0,0,0,1,0,1,0,0,293,3,1,-1.8,92.893,-46.2,1.354,5099.1,1
35,1,0,0,0,0,0,1,0,0,592,1,1,-1.8,92.893,-46.2,1.354,5099.1,1
26,11,1,4,0,0,1,1,0,0,90,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
52,2,1,1,0,0,0,1,0,0,437,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
34,1,0,2,0,1,0,1,0,0,101,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
25,4,3,4,0,1,0,1,0,0,346,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
28,3,0,0,1,0,0,1,0,0,364,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
43,10,0,0,0,1,0,1,0,0,195,3,1,-1.8,92.893,-46.2,1.354,5099.1,0
51,3,0,0,0,1,0,1,0,0,59,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
30,1,1,1,0,1,1,1,0,0,95,2,1,-1.8,92.893,-46.2,1.354,5099.1,0
59,5,0,0,0,0,0,1,0,0,233,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
27,11,1,1,0,0,0,1,0,0,64,2,1,-1.8,92.893,-46.2,1.354,5099.1,0
27,6,1,4,0,1,0,1,0,0,77,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
32,11,1,3,0,0,1,1,0,0,77,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
66,6,0,4,0,0,0,1,0,0,98,4,1,-1.8,92.893,-46.2,1.354,5099.1,0
31,2,1,4,0,1,0,1,0,0,274,2,0,-1.8,92.893,-46.2,1.354,5099.1,1
49,2,0,4,0,1,0,0,0,0,15,5,0,-1.8,92.893,-46.2,1.354,5099.1,0
52,2,1,1,0,0,0,1,0,0,127,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
57,2,1,4,0,0,1,1,0,0,532,3,0,-1.8,92.893,-46.2,1.354,5099.1,1
31,11,1,3,0,0,1,1,0,0,535,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
25,4,0,4,0,0,0,1,0,0,106,1,2,-1.8,92.893,-46.2,1.354,5099.1,0
36,4,0,4,0,0,1,1,0,0,287,2,1,-1.8,92.893,-46.2,1.354,5099.1,1
42,2,0,2,0,1,0,1,0,0,174,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
62,5,0,2,0,1,0,1,0,0,212,4,0,-1.8,92.893,-46.2,1.354,5099.1,0
42,2,0,2,0,0,1,1,0,0,300,1,0,-1.8,92.893,-46.2,1.354,5099.1,1
53,2,2,4,0,1,0,1,0,0,367,1,0,-1.8,92.893,-46.2,1.354,5099.1,1
27,6,1,4,0,0,0,1,0,0,52,4,0,-1.8,92.893,-46.2,1.354,5099.1,0
35,1,0,1,0,0,0,1,0,0,297,4,0,-1.8,92.893,-46.2,1.354,5099.1,0
26,2,1,4,0,1,0,0,0,0,77,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
30,7,0,1,0,1,0,1,0,0,214,3,1,-1.8,92.893,-46.2,1.354,5099.1,1
59,5,0,0,0,1,0,1,0,0,228,6,0,-1.8,92.893,-46.2,1.354,5099.1,1
39,3,0,0,0,0,0,1,0,0,378,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
45,3,0,0,0,1,1,1,0,0,7,4,0,-1.8,92.893,-46.2,1.354,5099.1,0
43,2,1,4,0,1,0,0,0,0,34,6,0,-1.8,92.893,-46.2,1.354,5099.1,0
33,1,0,1,0,0,1,1,0,0,347,2,1,-1.8,92.893,-46.2,1.354,5099.1,0
35,3,0,0,0,1,0,1,0,0,291,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
34,1,0,2,0,0,0,1,0,0,190,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
33,3,0,1,1,1,1,1,0,0,164,2,1,-1.8,92.893,-46.2,1.354,5099.1,0
33,3,0,1,1,1,0,1,0,0,92,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
60,3,0,3,1,1,0,1,0,0,26,5,0,-1.8,92.893,-46.2,1.354,5099.1,0
34,1,0,2,0,0,0,1,0,0,90,4,0,-1.8,92.893,-46.2,1.354,5099.1,0
30,2,1,4,0,0,0,0,0,0,222,6,0,-1.8,92.893,-46.2,1.354,5099.1,0
42,1,0,1,0,1,0,1,0,0,74,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
53,6,0,1,0,1,0,1,0,0,383,2,1,-1.8,92.893,-46.2,1.354,5099.1,0
31,2,1,4,0,1,0,1,0,0,434,4,0,-1.8,92.893,-46.2,1.354,5099.1,1
42,2,0,2,0,1,1,1,0,0,172,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
45,3,0,0,0,1,0,1,0,0,54,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
49,7,0,1,0,1,0,0,0,0,96,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
57,4,0,4,0,1,0,1,0,0,334,2,1,-1.8,92.893,-46.2,1.354,5099.1,0
55,4,0,0,1,0,0,1,0,0,180,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
25,4,3,4,0,1,1,1,0,0,150,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
35,2,0,2,0,1,0,1,0,0,76,2,1,-1.8,92.893,-46.2,1.354,5099.1,0
27,3,3,1,0,0,0,1,0,0,173,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
31,11,1,3,0,0,1,1,0,0,63,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
58,5,0,4,0,1,0,0,0,0,101,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
43,2,0,2,0,1,1,1,0,0,238,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
31,2,2,4,0,1,1,1,0,0,79,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
31,1,0,1,1,0,0,1,0,0,619,6,0,-1.8,92.893,-46.2,1.354,5099.1,1
38,2,1,4,0,0,0,1,0,0,190,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
36,10,0,0,0,0,0,1,0,0,257,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
42,2,0,4,0,1,0,1,0,0,370,5,0,-1.8,92.893,-46.2,1.354,5099.1,0
41,2,1,1,0,1,0,1,0,0,306,3,1,-1.8,92.893,-46.2,1.354,5099.1,0
35,1,0,1,0,0,0,1,0,0,130,3,1,-1.8,92.893,-46.2,1.354,5099.1,0
39,4,0,2,0,1,0,1,0,0,1046,3,1,-1.8,92.893,-46.2,1.354,5099.1,1
27,4,1,4,0,1,0,1,0,0,77,6,0,-1.8,92.893,-46.2,1.354,5099.1,0
27,4,1,4,0,1,0,1,0,0,90,4,1,-1.8,92.893,-46.2,1.354,5099.1,0
53,2,0,1,1,1,0,1,0,0,181,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
19,11,1,3,0,1,0,1,0,0,121,5,0,-1.8,92.893,-46.2,1.354,5099.1,0
27,4,1,4,0,1,0,0,0,0,336,9,0,-1.8,92.893,-46.2,1.354,5099.1,0
44,2,2,1,0,1,0,1,0,0,72,4,0,-1.8,92.893,-46.2,1.354,5099.1,0
20,4,1,4,0,0,0,1,0,0,237,5,0,-1.8,92.893,-46.2,1.354,5099.1,1
45,10,0,0,1,0,0,1,0,0,211,5,0,-1.8,92.893,-46.2,1.354,5099.1,0
42,2,0,2,0,1,0,1,0,0,458,3,2,-1.8,92.893,-46.2,1.354,5099.1,1
36,6,0,4,0,0,1,1,0,0,110,4,0,-1.8,92.893,-46.2,1.354,5099.1,0
31,3,0,0,0,1,0,1,0,0,392,7,0,-1.8,92.893,-46.2,1.354,5099.1,0
34,8,0,0,1,0,0,1,0,0,100,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
39,3,0,0,0,0,1,1,0,0,124,3,2,-1.8,92.893,-46.2,1.354,5099.1,0
35,2,0,2,0,1,0,1,0,0,115,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
44,8,1,2,0,1,0,1,0,0,922,4,0,-1.8,92.893,-46.2,1.354,5099.1,1
30,8,0,4,0,0,0,1,0,0,107,4,0,-1.8,92.893,-46.2,1.354,5099.1,0
51,3,0,0,0,1,0,1,0,0,77,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
31,4,1,4,0,0,0,1,0,0,220,4,0,-1.8,92.893,-46.2,1.354,5099.1,0
34,2,1,4,0,0,0,1,0,0,75,5,0,-1.8,92.893,-46.2,1.354,5099.1,0
51,3,0,0,0,1,0,1,0,0,601,3,0,-1.8,92.893,-46.2,1.354,5099.1,1
39,2,1,4,0,0,0,1,0,0,198,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
54,3,0,0,0,0,0,1,0,0,191,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
52,2,0,4,0,0,1,1,0,0,434,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
28,2,1,4,0,0,0,1,0,0,497,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
48,2,0,4,0,0,1,1,0,0,312,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
42,0,1,1,0,1,0,0,0,0,186,4,0,-1.8,92.893,-46.2,1.354,5099.1,0
53,4,0,2,0,1,0,0,0,0,25,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
39,3,1,0,0,1,1,1,0,0,78,3,1,-1.8,92.893,-46.2,1.354,5099.1,0
39,3,1,0,0,0,0,1,0,0,264,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
58,2,0,4,0,1,1,1,0,0,353,2,0,-1.8,92.893,-46.2,1.354,5099.1,1
56,0,0,1,0,1,1,0,0,0,290,3,1,-1.8,92.893,-46.2,1.354,5099.1,0
30,4,1,2,0,0,0,1,0,0,79,4,1,-1.8,92.893,-46.2,1.354,5099.1,0
57,8,0,4,0,1,0,1,0,0,949,3,0,-1.8,92.893,-46.2,1.354,5099.1,1
39,2,0,1,0,2,2,1,0,0,99,2,2,-1.8,92.893,-46.2,1.354,5099.1,0
56,2,0,0,0,1,1,1,0,0,313,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
30,7,0,1,0,1,1,0,0,0,104,4,0,-1.8,92.893,-46.2,1.354,5099.1,0
30,2,0,4,0,1,1,1,0,0,742,4,0,-1.8,92.893,-46.2,1.354,5099.1,1
22,11,1,1,0,1,1,1,0,0,1370,3,0,-1.8,92.893,-46.2,1.354,5099.1,1
42,2,0,4,0,1,0,1,0,0,20,5,0,-1.8,92.893,-46.2,1.354,5099.1,0
52,3,0,0,1,0,0,1,0,0,528,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
34,1,0,2,0,1,1,1,0,0,675,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
28,4,1,1,0,1,0,1,0,0,134,3,1,-1.8,92.893,-46.2,1.354,5099.1,0
35,0,1,4,0,0,1,1,0,0,126,4,0,-1.8,92.893,-46.2,1.354,5099.1,0
35,2,0,1,0,1,1,0,0,0,159,10,0,-1.8,92.893,-46.2,1.354,5099.1,0
32,8,0,0,0,1,0,1,0,0,1121,3,1,-1.8,92.893,-46.2,1.354,5099.1,0
61,4,2,2,0,1,0,1,0,0,268,3,0,-1.8,92.893,-46.2,1.354,5099.1,1
42,2,0,4,0,1,0,1,0,0,230,6,0,-1.8,92.893,-46.2,1.354,5099.1,0
50,8,0,1,0,1,0,1,0,0,172,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
41,1,1,1,0,1,0,1,0,0,417,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
26,11,1,1,0,0,0,1,0,0,716,3,1,-1.8,92.893,-46.2,1.354,5099.1,1
40,2,0,4,0,0,0,1,0,0,365,4,0,-1.8,92.893,-46.2,1.354,5099.1,1
38,3,0,0,0,1,0,1,0,0,240,5,0,-1.8,92.893,-46.2,1.354,5099.1,0
36,10,0,0,0,0,0,1,0,0,104,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
81,5,0,0,0,0,0,1,0,0,617,2,0,-1.8,92.893,-46.2,1.354,5099.1,1
46,1,0,0,0,1,0,0,0,0,89,5,0,-1.8,92.893,-46.2,1.354,5099.1,0
56,4,0,2,0,1,1,1,0,0,333,2,0,-1.8,92.893,-46.2,1.354,5099.1,1
59,5,0,0,0,0,0,1,0,0,13,6,1,-1.8,92.893,-46.2,1.354,5099.1,0
21,11,1,3,0,0,0,1,0,0,288,5,0,-1.8,92.893,-46.2,1.354,5099.1,1
44,4,0,1,0,0,0,1,0,0,174,5,1,-1.8,92.893,-46.2,1.354,5099.1,0
50,3,0,0,0,1,0,0,0,0,483,4,2,-1.8,92.893,-46.2,1.354,5099.1,1
51,4,0,2,0,1,0,1,0,0,8,4,0,-1.8,92.893,-46.2,1.354,5099.1,0
39,2,0,1,0,0,0,0,0,0,6,4,0,-1.8,92.893,-46.2,1.354,5099.1,0
46,3,0,0,0,1,0,1,0,0,1091,3,0,-1.8,92.893,-46.2,1.354,5099.1,1
53,4,0,2,0,0,0,1,0,0,206,3,0,-1.8,92.893,-46.2,1.354,5099.1,1
29,6,0,4,0,0,0,0,0,0,150,5,0,-1.8,92.893,-46.2,1.354,5099.1,0
39,2,0,1,0,0,0,1,0,0,1063,5,0,-1.8,92.893,-46.2,1.354,5099.1,1
39,2,0,4,0,1,0,0,0,0,36,6,0,-1.8,92.893,-46.2,1.354,5099.1,0
37,10,0,4,0,1,0,1,0,0,79,5,0,-1.8,92.893,-46.2,1.354,5099.1,0
53,6,0,1,0,1,0,1,0,0,8,3,0,-1.8,92.893,-46.2,1.354,5099.1,0
37,4,1,2,0,0,0,0,0,0,21,5,0,-1.8,92.893,-46.2,1.354,5099.1,0
43,3,0,0,0,1,1,1,0,0,99,4,0,-1.8,92.893,-46.2,1.354,5099.1,0
34,1,0,2,0,1,0,1,0,0,72,5,0,-1.8,92.893,-46.2,1.354,5099.1,0
27,11,1,4,0,1,0,0,0,0,354,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
42,1,0,1,0,1,0,1,0,0,520,2,1,-1.8,92.893,-46.2,1.354,5099.1,0
59,6,0,4,0,0,0,0,0,0,340,8,0,-1.8,92.893,-46.2,1.354,5099.1,1
45,2,0,4,0,1,0,1,0,0,254,4,0,-1.8,92.893,-46.2,1.354,5099.1,0
43,2,0,1,0,1,0,1,0,0,76,4,1,-1.8,92.893,-46.2,1.354,5099.1,0
44,8,0,1,0,1,0,1,0,0,108,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
57,10,0,0,0,1,0,1,0,0,429,4,1,-1.8,92.893,-46.2,1.354,5099.1,1
59,9,0,3,0,1,0,1,0,0,399,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
48,7,0,2,0,1,1,1,0,0,10,4,1,-1.8,92.893,-46.2,1.354,5099.1,0
32,1,1,1,0,0,0,1,0,0,196,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
30,9,0,2,0,0,0,1,0,0,399,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
50,10,0,0,0,1,0,0,0,0,331,5,0,-1.8,92.893,-46.2,1.354,5099.1,1
29,2,0,4,1,1,0,1,0,0,11,4,1,-1.8,92.893,-46.2,1.354,5099.1,0
44,8,1,2,0,1,0,1,0,0,775,5,1,-1.8,92.893,-46.2,1.354,5099.1,1
37,4,1,2,0,1,0,1,0,0,78,4,1,-1.8,92.893,-46.2,1.354,5099.1,0
